,No.,Popcode,request,response
200,HG01139,CLM,0,47
201,HG01255,CLM,0,47
202,HG00592,CHS,0,47
203,HG01274,CLM,0,47
204,HG00597,CHS,0,47
205,HG01279,CLM,0,47
206,HG01281,CLM,0,47
207,HG00612,CHS,0,47
208,HG01286,PUR,0,47
209,HG00629,CHS,0,47
210,HG01414,PUR,0,47
211,HG00631,CHS,0,47
212,HG00636,CHS,0,47
213,HG01438,CLM,0,47
214,HG01312,PUR,0,47
215,HG01440,CLM,0,47
216,HG01343,CLM,0,47
217,HG01348,CLM,0,47
218,HG01457,CLM,0,47
219,HG01350,CLM,0,47
220,HG01464,CLM,0,47
221,HG01355,CLM,0,47
222,HG01503,IBS,0,47
223,HG01362,CLM,0,47
224,HG01508,IBS,0,47
225,HG01367,CLM,0,47
226,HG01510,IBS,0,47
227,HG01254,CLM,0,47
228,HG01515,IBS,0,47
229,HG01259,CLM,0,47
230,HG01522,IBS,0,47
231,HG01261,CLM,0,47
232,HG01527,IBS,0,47
233,HG01273,CLM,0,47
234,HG01596,KHV,0,47
235,HG01278,CLM,0,47
236,HG01604,IBS,0,47
237,HG01280,CLM,0,47
238,HG01609,IBS,0,47
239,HG01305,PUR,0,47
240,HG01611,IBS,0,47
241,HG01052,PUR,0,47
242,HG01565,PEL,0,47
243,HG01064,PUR,0,47
244,HG01572,PEL,0,47
245,HG01069,PUR,0,47
246,HG01577,PEL,0,47
247,HG01071,PUR,0,47
248,HG01589,PJL,0,47
249,HG01083,PUR,0,47
250,HG01538,IBS,0,47
251,HG01552,CLM,0,47
252,HG01488,CLM,0,47
253,HG01571,PEL,0,47
254,HG01490,CLM,0,47
255,HG01583,PJL,0,47
256,HG01495,CLM,0,47
257,HG01616,IBS,0,47
258,HG01413,PUR,0,47
259,HG01623,IBS,0,47
260,HG01432,CLM,0,47
261,HG01628,IBS,0,47
262,HG01437,CLM,0,47
263,HG01630,IBS,0,47
264,HG01444,CLM,0,47
265,HG01673,IBS,0,47
266,HG01456,CLM,0,47
267,HG01678,IBS,0,47
268,HG01463,CLM,0,47
269,HG01680,IBS,0,47
270,HG01502,IBS,0,47
271,HG01685,IBS,0,47
272,HG01507,IBS,0,47
273,HG01697,IBS,0,47
274,HG01514,IBS,0,47
275,HG01700,IBS,0,47
276,HG01519,IBS,0,47
277,HG01375,CLM,0,47
278,HG01521,IBS,0,47
279,HG01526,IBS,0,47
280,HG01402,PUR,0,47
281,HG01704,IBS,0,47
282,HG01705,IBS,0,47
283,HG01709,IBS,0,47
284,HG01748,IBS,0,47
285,HG01711,IBS,0,47
286,HG01755,IBS,0,47
287,HG01747,IBS,0,47
288,HG01762,IBS,0,47
289,HG01761,IBS,0,47
290,HG02006,PEL,0,47
291,HG01766,IBS,0,47
292,HG02013,ACB,0,47
293,HG01374,CLM,0,47
294,HG02018,KHV,0,47
295,HG01379,CLM,0,47
296,HG02020,KHV,0,47
297,HG01393,PUR,0,47
298,HG02025,KHV,0,47
299,HG01398,PUR,0,47
300,HG02032,KHV,0,47
301,HG01468,CLM,0,47
302,HG02049,KHV,0,47
303,HG02051,ACB,0,47
304,HG02056,KHV,0,47
305,HG01494,CLM,0,47
306,HG02068,KHV,0,47
307,HG01499,CLM,0,47
308,HG02070,KHV,0,47
309,HG01595,KHV,0,47
310,HG02075,KHV,0,47
311,HG01603,IBS,0,47
312,HG01863,KHV,0,47
313,HG01608,IBS,0,47
314,HG01868,KHV,0,47
315,HG01610,IBS,0,47
316,HG01870,KHV,0,47
317,HG01615,IBS,0,47
318,HG01882,ACB,0,47
319,HG01622,IBS,0,47
320,HG01887,ACB,0,47
321,HG01627,IBS,0,47
322,HG01894,ACB,0,47
323,HG01672,IBS,0,47
324,HG01914,ACB,0,47
325,HG01677,IBS,0,47
326,HG01919,PEL,0,47
327,HG01684,IBS,0,47
328,HG01921,PEL,0,47
329,HG01696,IBS,0,47
330,HG01926,PEL,0,47
331,HG02012,ACB,0,47
332,HG01933,PEL,0,47
333,HG02017,KHV,0,47
334,HG01938,PEL,0,47
335,HG02024,KHV,0,47
336,HG01940,PEL,0,47
337,HG02029,KHV,0,47
338,HG01945,PEL,0,47
339,HG02031,KHV,0,47
340,HG01767,IBS,0,47
341,HG02048,KHV,0,47
342,HG01774,IBS,0,47
343,HG02050,KHV,0,47
344,HG01779,IBS,0,47
345,HG02055,ACB,0,47
346,HG01781,IBS,0,47
347,HG02067,KHV,0,47
348,HG01786,IBS,0,47
349,HG02074,KHV,0,47
350,HG01983,PEL,0,47
351,HG02079,KHV,0,47
352,HG01988,ACB,0,47
353,HG01949,PEL,0,47
354,HG01990,ACB,0,47
355,HG01951,PEL,0,47
356,HG01956,ACB,0,47
357,HG01952,PEL,0,47
358,HG01968,PEL,0,47
359,HG01969,PEL,0,47
360,HG01970,PEL,0,47
361,HG01971,PEL,0,47
362,HG01975,PEL,0,47
363,HG01976,PEL,0,47
364,HG01862,KHV,0,47
365,HG01798,CDX,0,47
366,HG01867,KHV,0,47
367,HG01801,CDX,0,47
368,HG01874,KHV,0,47
369,HG01806,CDX,0,47
370,HG01879,ACB,0,47
371,HG01813,CDX,0,47
372,HG01881,ACB,0,47
373,HG01844,KHV,0,47
374,HG01886,ACB,0,47
375,HG01849,KHV,0,47
376,HG01925,PEL,0,47
377,HG01851,KHV,0,47
378,HG01932,PEL,0,47
379,HG02234,IBS,0,47
380,HG01937,PEL,0,47
381,HG02239,IBS,0,47
382,HG01944,PEL,0,47
383,HG02253,PEL,0,47
384,HG01893,PEL,0,47
385,HG02258,ACB,0,47
386,HG01898,PEL,0,47
387,HG02260,PEL,0,47
388,HG01918,PEL,0,47
389,HG02265,PEL,0,47
390,HG01920,PEL,0,47
391,HG02188,CDX,0,47
392,HG01773,IBS,0,47
393,HG02190,CDX,0,47
394,HG01778,IBS,0,47
395,HG02215,GBR,0,47
396,HG01780,IBS,0,47
397,HG02222,IBS,0,47
398,HG01785,IBS,0,47
399,HG02145,ACB,0,47
400,HG01817,CDX,0,47
401,HG02152,CDX,0,47
402,HG01843,KHV,0,47
403,HG02164,CDX,0,47
404,HG01848,KHV,0,47
405,HG01850,KHV,0,47
406,HG01855,KHV,0,47
407,HG02082,KHV,0,47
408,HG01982,PEL,0,47
409,HG02087,KHV,0,47
410,HG01987,ACB,0,47
411,HG02102,PEL,0,47
412,HG01797,CDX,0,47
413,HG02107,ACB,0,47
414,HG01800,CDX,0,47
415,HG02304,PEL,0,47
416,HG01805,CDX,0,47
417,HG02309,ACB,0,47
418,HG01812,CDX,0,47
419,HG02316,ACB,0,47
420,HG02081,KHV,0,47
421,HG02323,ACB,0,47
422,HG02086,KHV,0,47
423,HG02330,ACB,0,47
424,HG02106,PEL,0,47
425,HG02121,KHV,0,47
426,HG02113,KHV,0,47
427,HG02126,KHV,0,47
428,HG02334,ACB,0,47
429,HG02133,KHV,0,47
430,HG02339,ACB,0,47
431,HG02138,KHV,0,47
432,HG02353,CDX,0,47
433,HG02140,KHV,0,47
434,HG02272,PEL,0,47
435,HG02360,CDX,0,47
436,HG02277,PEL,0,47
437,HG02372,CDX,0,47
438,HG02284,ACB,0,47
439,HG02233,IBS,0,47
440,HG02291,PEL,0,47
441,HG02238,IBS,0,47
442,HG02240,IBS,0,47
443,HG02373,CDX,0,47
444,HG02252,PEL,0,47
445,HG02380,CDX,0,47
446,HG02257,ACB,0,47
447,HG02385,CDX,0,47
448,HG02144,ACB,0,47
449,HG02392,CDX,0,47
450,HG02151,CDX,0,47
451,HG02397,CDX,0,47
452,HG02156,CDX,0,47
453,HG02549,ACB,0,47
454,HG02568,GWD,0,47
455,HG02303,PEL,0,47
456,HG02570,GWD,0,47
457,HG02308,ACB,0,47
458,HG02315,ACB,0,47
459,HG02582,GWD,0,47
460,HG02322,ACB,0,47
461,HG02271,PEL,0,47
462,HG02594,GWD,0,47
463,HG02283,ACB,0,47
464,HG02784,PJL,0,47
465,HG02789,PJL,0,47
466,HG02182,CDX,0,47
467,HG02791,PJL,0,47
468,HG02187,CDX,0,47
469,HG02804,GWD,0,47
470,HG02219,IBS,0,47
471,HG02221,IBS,0,47
472,HG02811,GWD,0,47
473,HG02377,CDX,0,47
474,HG02816,GWD,0,47
475,HG02384,CDX,0,47
476,HG02455,ACB,0,47
477,HG02389,CDX,0,47
478,HG02462,GWD,0,47
479,HG02391,CDX,0,47
480,HG02479,ACB,0,47
481,HG02396,CDX,0,47
482,HG02481,ACB,0,47
483,HG02120,KHV,0,47
484,HG02486,ACB,0,47
485,HG02132,KHV,0,47
486,HG02493,PJL,0,47
487,HG02137,KHV,0,47
488,HG02688,PJL,0,47
489,HG02733,PJL,0,47
490,HG02690,PJL,0,47
491,HG02703,GWD,0,47
492,HG02757,GWD,0,47
493,HG02715,GWD,0,47
494,HG02722,GWD,0,47
495,HG02769,GWD,0,47
496,HG02727,PJL,0,47
497,HG02771,GWD,0,47
498,HG02602,PJL,0,47
499,HG02614,GWD,0,47
500,HG02783,PJL,0,47
501,HG02621,GWD,0,47
502,HG02461,GWD,0,47
503,HG02645,GWD,0,47
504,HG02652,PJL,0,47
505,HG02478,ACB,0,47
506,HG02734,PJL,0,47
507,HG02480,ACB,0,47
508,HG02485,ACB,0,47
509,HG02760,GWD,0,47
510,HG02492,PJL,0,47
511,HG02772,GWD,0,47
512,HG02657,PJL,0,47
513,HG02790,PJL,0,47
514,HG02676,GWD,0,47
515,HG02808,GWD,0,47
516,HG02810,GWD,0,47
517,HG02501,ACB,0,47
518,HG02513,KHV,0,47
519,HG02555,ACB,0,47
520,HG02562,GWD,0,47
521,HG02537,ACB,0,47
522,HG02574,GWD,0,47
523,HG02429,ACB,0,47
524,HG02586,GWD,0,47
525,HG02436,ACB,0,47
526,HG02601,PJL,0,47
527,HG02450,ACB,0,47
528,HG02613,GWD,0,47
529,HG02854,GWD,0,47
530,HG02620,GWD,0,47
531,HG02861,GWD,0,47
532,HG02878,GWD,0,47
533,HG02649,PJL,0,47
534,HG02885,GWD,0,47
535,HG02651,PJL,0,47
536,HG02656,PJL,0,47
537,HG02675,GWD,0,47
538,HG02943,ESN,0,47
539,HG02682,PJL,0,47
540,HG02979,ESN,0,47
541,HG02687,PJL,0,47
542,HG02981,ESN,0,47
543,HG02694,PJL,0,47
544,HG03009,BEB,0,47
545,HG02699,PJL,0,47
546,HG03016,PJL,0,47
547,HG02702,GWD,0,47
548,HG02721,GWD,0,47
549,HG03028,GWD,0,47
550,HG02726,PJL,0,47
551,HG02497,ACB,0,47
552,HG02505,ACB,0,47
553,HG03078,MSL,0,47
554,HG02512,KHV,0,47
555,HG03085,MSL,0,47
556,HG02536,ACB,0,47
557,HG03097,MSL,0,47
558,HG02409,CDX,0,47
559,HG03100,ESN,0,47
560,HG02428,ACB,0,47
561,HG03105,ESN,0,47
562,HG02442,ACB,0,47
563,HG03237,PJL,0,47
564,HG02839,GWD,0,47
565,HG03268,ESN,0,47
566,HG02860,GWD,0,47
567,HG03270,ESN,0,47
568,HG02884,GWD,0,47
569,HG03054,MSL,0,47
570,HG02891,GWD,0,47
571,HG03061,MSL,0,47
572,HG02896,GWD,0,47
573,HG03066,MSL,0,47
574,HG02923,ESN,0,47
575,HG03073,MSL,0,47
576,HG03112,ESN,0,47
577,HG03212,MSL,0,47
578,HG03117,ESN,0,47
579,HG03224,MSL,0,47
580,HG03124,ESN,0,47
581,HG03229,PJL,0,47
582,HG03129,ESN,0,47
583,HG03193,ESN,0,47
584,HG03198,ESN,0,47
585,HG03027,GWD,0,47
586,HG03225,MSL,0,47
587,HG03136,ESN,0,47
588,HG03039,GWD,0,47
589,HG03162,ESN,0,47
590,HG03046,GWD,0,47
591,HG02974,ESN,0,47
592,HG03058,MSL,0,47
593,HG03369,ESN,0,47
594,HG03060,MSL,0,47
595,HG03376,MSL,0,47
596,HG03072,MSL,0,47
597,HG03077,MSL,0,47
598,HG03388,MSL,0,47
599,HG03084,MSL,0,47
600,HG03091,MSL,0,47
601,HG03484,MSL,0,47
602,HG03096,MSL,0,47
603,HG03491,PJL,0,47
604,HG03511,ESN,0,47
605,HG03015,PJL,0,47
606,HG03022,PJL,0,47
607,HG03624,PJL,0,47
608,HG03629,PJL,0,47
609,HG03130,ESN,0,47
610,HG03631,PJL,0,47
611,HG03135,ESN,0,47
612,HG03636,PJL,0,47
613,HG03159,ESN,0,47
614,HG03410,MSL,0,47
615,HG03439,MSL,0,47
616,HG03109,ESN,0,47
617,HG03446,MSL,0,47
618,HG03111,ESN,0,47
619,HG03458,MSL,0,47
620,HG03123,ESN,0,47
621,HG03460,MSL,0,47
622,HG02947,ESN,0,47
623,HG03472,MSL,0,47
624,HG02973,ESN,0,47
625,HG03547,MSL,0,47
626,HG03166,ESN,0,47
627,HG03559,MSL,0,47
628,HG03578,MSL,0,47
629,HG03294,ESN,0,47
630,HG03515,ESN,0,47
631,HG03539,GWD,0,47
632,HG03558,MSL,0,47
633,HG03585,BEB,0,47
634,HG03565,MSL,0,47
635,HG03600,BEB,0,47
636,HG03452,MSL,0,47
637,HG03457,MSL,0,47
638,HG03464,MSL,0,47
639,HG03352,ESN,0,47
640,HG03469,MSL,0,47
641,HG03787,ITU,0,47
642,HG03476,MSL,0,47
643,HG03488,PJL,0,47
644,HG03802,BEB,0,47
645,HG03490,PJL,0,47
646,HG03744,STU,0,47
647,HG03394,MSL,0,47
648,HG03756,STU,0,47
649,HG03869,ITU,0,47
650,HG03871,ITU,0,47
651,HG03419,MSL,0,47
652,HG03433,MSL,0,47
653,HG03888,STU,0,47
654,HG03890,STU,0,47
655,HG03445,MSL,0,47
656,HG03895,STU,0,47
657,HG03572,MSL,0,47
658,HG03643,STU,0,47
659,HG03577,MSL,0,47
660,HG03584,MSL,0,47
661,HG03667,PJL,0,47
662,HG03589,BEB,0,47
663,HG03679,STU,0,47
664,HG03681,STU,0,47
665,HG03267,ESN,0,47
666,HG03706,PJL,0,47
667,HG03279,ESN,0,47
668,HG03713,ITU,0,47
669,HG03718,ITU,0,47
670,HG03298,ESN,0,47
671,HG03720,ITU,0,47
672,HG03301,ESN,0,47
673,HG03363,ESN,0,47
674,HG03838,STU,0,47
675,HG03370,ESN,0,47
676,HG03845,STU,0,47
677,HG03382,MSL,0,47
678,HG03857,STU,0,47
679,HG03864,ITU,0,47
680,HG03313,ESN,0,47
681,HG03770,ITU,0,47
682,HG03351,ESN,0,47
683,HG03775,ITU,0,47
684,HG03604,BEB,0,47
685,HG03782,ITU,0,47
686,HG03611,BEB,0,47
687,HG03686,STU,0,47
688,HG03616,BEB,0,47
689,HG03693,STU,0,47
690,HG03779,ITU,0,47
691,HG03698,STU,0,47
692,HG03781,ITU,0,47
693,HG03786,ITU,0,47
694,HG03814,BEB,0,47
695,HG03793,BEB,0,47
696,HG03821,BEB,0,47
697,HG03826,BEB,0,47
698,HG03833,BEB,0,47
699,HG03832,BEB,0,47
700,HG04076,ITU,0,47
701,HG03837,STU,0,47
702,HG04090,ITU,0,47
703,HG03844,STU,0,47
704,HG03849,STU,0,47
705,HG03851,STU,0,47
706,HG03856,STU,0,47
707,HG04134,BEB,0,47
708,HG03697,STU,0,47
709,HG04209,ITU,0,47
710,HG03705,PJL,0,47
711,HG04211,ITU,0,47
712,HG03717,ITU,0,47
713,HG04216,ITU,0,47
714,HG03755,STU,0,47
715,HG03762,PJL,0,47
716,HG04235,ITU,0,47
717,HG03767,PJL,0,47
718,HG03774,ITU,0,47
719,HG03908,BEB,0,47
720,HG03910,BEB,0,47
721,HG03642,STU,0,47
722,HG03922,BEB,0,47
723,HG03863,ITU,0,47
724,HG04141,BEB,0,47
725,HG03868,ITU,0,47
726,HG04146,BEB,0,47
727,HG03870,ITU,0,47
728,HG04153,BEB,0,47
729,HG03875,ITU,0,47
730,HG04158,BEB,0,47
731,HG03882,ITU,0,47
732,HG03887,STU,0,47
733,HG03953,STU,0,47
734,HG03673,STU,0,47
735,HG03960,ITU,0,47
736,HG03680,STU,0,47
737,HG03965,ITU,0,47
738,HG03685,STU,0,47
739,HG03692,STU,0,47
740,HG03977,ITU,0,47
741,HG03729,ITU,0,47
742,HG03989,STU,0,47
743,HG03731,ITU,0,47
744,HG03991,STU,0,47
745,HG03736,STU,0,47
746,HG04002,ITU,0,47
747,HG03743,STU,0,47
748,HG04014,ITU,0,47
749,HG03750,STU,0,47
750,HG04019,ITU,0,47
751,HG04026,ITU,0,47
752,HG04033,STU,0,47
753,HG04177,BEB,0,47
754,HG04063,ITU,0,47
755,HG04070,ITU,0,47
756,HG04189,BEB,0,47
757,HG04075,STU,0,47
758,HG04094,ITU,0,47
759,HG04099,STU,0,47
760,HG03934,BEB,0,47
761,HG04107,STU,0,47
762,HG03941,BEB,0,47
763,HG04038,STU,0,47
764,HG03990,STU,0,47
765,HG03995,STU,0,47
766,NA12828,CEU,0,47
767,HG04001,ITU,0,47
768,NA12830,CEU,0,47
769,HG04006,STU,0,47
770,NA12842,CEU,0,47
771,HG04018,ITU,0,47
772,NA12873,CEU,0,47
773,HG04020,ITU,0,47
774,NA12878,CEU,0,47
775,HG03894,STU,0,47
776,NA12892,CEU,0,47
777,HG03899,STU,0,47
778,NA18484,YRI,1,47
779,HG03902,BEB,0,47
780,NA18489,YRI,1,47
781,HG03907,BEB,0,47
782,NA18504,YRI,1,47
783,HG03914,BEB,0,47
784,NA18509,YRI,1,47
785,HG04195,BEB,0,47
786,NA18511,YRI,1,47
787,NA18516,YRI,1,47
788,HG04210,STU,0,47
789,NA10860,CEU,0,47
790,NA10865,CEU,0,47
791,HG04164,BEB,0,47
792,NA11832,CEU,0,47
793,HG04171,BEB,0,47
794,NA11882,CEU,0,47
795,HG04176,BEB,0,47
796,NA11894,CEU,0,47
797,HG04183,BEB,0,47
798,NA11919,CEU,0,47
799,HG04188,BEB,0,47
800,NA11933,CEU,0,47
801,NA11995,CEU,0,47
802,HG04140,BEB,0,47
803,NA12006,CEU,0,47
804,HG04152,BEB,0,47
805,NA12044,CEU,0,47
806,NA12056,CEU,0,47
807,HG03919,BEB,0,47
808,NA12145,CEU,0,47
809,HG03926,BEB,0,47
810,NA12234,CEU,0,47
811,HG03940,BEB,0,47
812,NA12239,CEU,0,47
813,HG03945,STU,0,47
814,NA12272,CEU,0,47
815,HG03969,ITU,0,47
816,NA18523,YRI,1,47
817,HG03971,ITU,0,47
818,NA18528,CHB,0,46
819,HG03976,ITU,0,47
820,NA18530,CHB,0,46
821,HG04025,ITU,0,47
822,NA18535,CHB,0,46
823,HG04037,STU,0,47
824,NA18542,CHB,0,46
825,HG04056,ITU,0,47
826,NA18547,CHB,0,46
827,NA18503,YRI,1,47
828,NA18559,CHB,0,46
829,NA18508,YRI,1,47
830,NA18561,CHB,0,46
831,NA18510,YRI,1,47
832,NA18566,CHB,0,46
833,NA18515,YRI,1,47
834,NA18573,CHB,0,46
835,NA18522,YRI,1,47
836,NA18592,CHB,0,46
837,NA18527,CHB,0,46
838,NA18597,CHB,0,46
839,NA18534,CHB,0,46
840,NA18605,CHB,0,46
841,NA18539,CHB,0,46
842,NA18612,CHB,0,46
843,NA18541,CHB,0,46
844,NA18617,CHB,0,46
845,NA18546,CHB,0,46
846,NA18624,CHB,0,46
847,NA18553,CHB,0,46
848,NA18876,YRI,1,47
849,NA18558,CHB,0,46
850,NA18908,YRI,1,47
851,NA18560,CHB,0,46
852,NA18910,YRI,1,47
853,NA18565,CHB,0,46
854,NA18915,YRI,1,47
855,NA18572,CHB,0,46
856,NA18934,YRI,1,47
857,NA18933,YRI,1,47
858,NA18939,JPT,0,46
859,NA18940,JPT,0,46
860,NA18941,JPT,0,46
861,NA18945,JPT,0,46
862,NA18946,JPT,0,46
863,NA18952,JPT,0,46
864,NA18953,JPT,0,46
865,NA18957,JPT,0,46
866,NA18960,JPT,0,46
867,NA18964,JPT,0,46
868,NA18629,CHB,0,46
869,NA18969,JPT,0,46
870,NA18631,CHB,0,46
871,NA18971,JPT,0,46
872,NA18636,CHB,0,46
873,NA18976,JPT,0,46
874,NA18643,CHB,0,46
875,NA18983,JPT,0,46
876,NA18648,CHB,0,46
877,NA18988,JPT,0,46
878,NA18749,CHB,0,46
879,NA18990,JPT,0,46
880,NA18794,CHB,0,46
881,NA18995,JPT,0,46
882,NA18852,YRI,1,47
883,NA19001,JPT,0,46
884,NA18857,YRI,1,47
885,NA19006,JPT,0,46
886,NA18864,YRI,1,47
887,NA10852,CEU,0,47
888,NA18869,YRI,1,47
889,NA10857,CEU,0,47
890,NA18871,YRI,1,47
891,NA10864,CEU,0,47
892,NA12335,CEU,0,47
893,NA11829,CEU,0,47
894,NA12342,CEU,0,47
895,NA11831,CEU,0,47
896,NA12347,CEU,0,47
897,NA11843,CEU,0,47
898,NA12400,CEU,0,47
899,NA11881,CEU,0,47
900,NA12708,CEU,0,47
901,NA11893,CEU,0,47
902,NA12739,CEU,0,47
903,NA11918,CEU,0,47
904,NA12753,CEU,0,47
905,NA11920,CEU,0,47
906,NA12760,CEU,0,47
907,NA11932,CEU,0,47
908,NA12777,CEU,0,47
909,NA11994,CEU,0,47
910,NA18965,JPT,0,46
911,NA12005,CEU,0,47
912,NA18972,JPT,0,46
913,NA12043,CEU,0,47
914,NA18977,JPT,0,46
915,NA18577,CHB,0,46
916,NA18984,JPT,0,46
917,NA18591,CHB,0,46
918,NA18989,JPT,0,46
919,NA18596,CHB,0,46
920,NA18991,JPT,0,46
921,NA18609,CHB,0,46
922,NA19002,JPT,0,46
923,NA18611,CHB,0,46
924,NA19007,JPT,0,46
925,NA18616,CHB,0,46
926,NA19019,LWK,0,46
927,NA18623,CHB,0,46
928,NA19026,LWK,0,46
929,NA18628,CHB,0,46
930,NA06984,CEU,0,47
931,NA18630,CHB,0,46
932,NA06989,CEU,0,47
933,NA18635,CHB,0,46
