,No.,Popcode,request,response
184,HG01072,PUR,0,36
185,HG01088,PUR,0,36
186,HG01077,PUR,0,36
187,HG01084,PUR,0,36
188,HG01095,PUR,0,36
189,HG01325,PUR,0,36
190,HG01103,PUR,0,36
191,HG01344,CLM,0,36
192,HG01108,PUR,0,36
193,HG01349,CLM,0,36
194,HG01110,PUR,0,36
195,HG01351,CLM,0,36
196,HG01122,CLM,0,36
197,HG01356,CLM,0,36
198,HG01134,CLM,0,36
199,HG01363,CLM,0,36
200,HG01139,CLM,0,36
201,HG01255,CLM,0,36
202,HG00592,CHS,0,36
203,HG01274,CLM,0,36
204,HG00597,CHS,0,36
205,HG01279,CLM,0,36
206,HG01281,CLM,0,36
207,HG00612,CHS,0,36
208,HG01286,PUR,0,36
209,HG00629,CHS,0,36
210,HG01414,PUR,0,36
211,HG00631,CHS,0,36
212,HG00636,CHS,0,36
213,HG01438,CLM,0,36
214,HG01312,PUR,0,36
215,HG01440,CLM,0,36
216,HG01343,CLM,0,36
217,HG01348,CLM,0,36
218,HG01457,CLM,0,36
219,HG01350,CLM,0,36
220,HG01464,CLM,0,36
221,HG01355,CLM,0,36
222,HG01503,IBS,0,36
223,HG01362,CLM,0,36
224,HG01508,IBS,0,36
225,HG01367,CLM,0,36
226,HG01510,IBS,0,36
227,HG01254,CLM,0,36
228,HG01515,IBS,0,36
229,HG01259,CLM,0,36
230,HG01522,IBS,0,36
231,HG01261,CLM,0,36
232,HG01527,IBS,0,36
233,HG01273,CLM,0,36
234,HG01596,KHV,0,36
235,HG01278,CLM,0,36
236,HG01604,IBS,0,36
237,HG01280,CLM,0,36
238,HG01609,IBS,0,36
239,HG01305,PUR,0,36
240,HG01611,IBS,0,36
241,HG01052,PUR,0,36
242,HG01565,PEL,0,36
243,HG01064,PUR,0,36
244,HG01572,PEL,0,36
245,HG01069,PUR,0,36
246,HG01577,PEL,0,36
247,HG01071,PUR,0,36
248,HG01589,PJL,0,36
249,HG01083,PUR,0,36
250,HG01538,IBS,0,36
251,HG01552,CLM,0,36
252,HG01488,CLM,0,36
253,HG01571,PEL,0,36
254,HG01490,CLM,0,36
255,HG01583,PJL,0,36
256,HG01495,CLM,0,36
257,HG01616,IBS,0,36
258,HG01413,PUR,0,36
259,HG01623,IBS,0,36
260,HG01432,CLM,0,36
261,HG01628,IBS,0,36
262,HG01437,CLM,0,36
263,HG01630,IBS,0,36
264,HG01444,CLM,0,36
265,HG01673,IBS,0,36
266,HG01456,CLM,0,36
267,HG01678,IBS,0,36
268,HG01463,CLM,0,36
269,HG01680,IBS,0,36
270,HG01502,IBS,0,36
271,HG01685,IBS,0,36
272,HG01507,IBS,0,36
273,HG01697,IBS,0,36
274,HG01514,IBS,0,36
275,HG01700,IBS,0,36
276,HG01519,IBS,0,36
277,HG01375,CLM,0,36
278,HG01521,IBS,0,36
279,HG01526,IBS,0,36
280,HG01402,PUR,0,36
281,HG01704,IBS,0,36
282,HG01705,IBS,0,36
283,HG01709,IBS,0,36
284,HG01748,IBS,0,36
285,HG01711,IBS,0,36
286,HG01755,IBS,0,36
287,HG01747,IBS,0,36
288,HG01762,IBS,0,36
289,HG01761,IBS,0,36
290,HG02006,PEL,0,36
291,HG01766,IBS,0,36
292,HG02013,ACB,0,36
293,HG01374,CLM,0,36
294,HG02018,KHV,0,36
295,HG01379,CLM,0,36
296,HG02020,KHV,0,36
297,HG01393,PUR,0,36
298,HG02025,KHV,0,36
299,HG01398,PUR,0,36
300,HG02032,KHV,0,36
301,HG01468,CLM,0,36
302,HG02049,KHV,0,36
303,HG02051,ACB,0,36
304,HG02056,KHV,0,36
305,HG01494,CLM,0,36
306,HG02068,KHV,0,36
307,HG01499,CLM,0,36
308,HG02070,KHV,0,36
309,HG01595,KHV,0,36
310,HG02075,KHV,0,36
311,HG01603,IBS,0,36
312,HG01863,KHV,0,36
313,HG01608,IBS,0,36
314,HG01868,KHV,0,36
315,HG01610,IBS,0,36
316,HG01870,KHV,0,36
317,HG01615,IBS,0,36
318,HG01882,ACB,0,36
319,HG01622,IBS,0,36
320,HG01887,ACB,0,36
321,HG01627,IBS,0,36
322,HG01894,ACB,0,36
323,HG01672,IBS,0,36
324,HG01914,ACB,0,36
325,HG01677,IBS,0,36
326,HG01919,PEL,0,36
327,HG01684,IBS,0,36
328,HG01921,PEL,0,36
329,HG01696,IBS,0,36
330,HG01926,PEL,0,36
331,HG02012,ACB,0,36
332,HG01933,PEL,0,36
333,HG02017,KHV,0,36
334,HG01938,PEL,0,36
335,HG02024,KHV,0,36
336,HG01940,PEL,0,36
337,HG02029,KHV,0,36
338,HG01945,PEL,0,36
339,HG02031,KHV,0,36
340,HG01767,IBS,0,36
341,HG02048,KHV,0,36
342,HG01774,IBS,0,36
343,HG02050,KHV,0,36
344,HG01779,IBS,0,36
345,HG02055,ACB,0,36
346,HG01781,IBS,0,36
347,HG02067,KHV,0,36
348,HG01786,IBS,0,36
349,HG02074,KHV,0,36
350,HG01983,PEL,0,36
351,HG02079,KHV,0,36
352,HG01988,ACB,0,36
353,HG01949,PEL,0,36
354,HG01990,ACB,0,36
355,HG01951,PEL,0,36
356,HG01956,ACB,0,36
357,HG01952,PEL,0,36
358,HG01968,PEL,0,36
359,HG01969,PEL,0,36
360,HG01970,PEL,0,36
361,HG01971,PEL,0,36
362,HG01975,PEL,0,36
363,HG01976,PEL,0,36
364,HG01862,KHV,0,36
365,HG01798,CDX,0,36
366,HG01867,KHV,0,36
367,HG01801,CDX,0,36
368,HG01874,KHV,0,36
369,HG01806,CDX,0,36
370,HG01879,ACB,0,36
371,HG01813,CDX,0,36
372,HG01881,ACB,0,36
373,HG01844,KHV,0,36
374,HG01886,ACB,0,36
375,HG01849,KHV,0,36
376,HG01925,PEL,0,36
377,HG01851,KHV,0,36
378,HG01932,PEL,0,36
379,HG02234,IBS,0,36
380,HG01937,PEL,0,36
381,HG02239,IBS,0,36
382,HG01944,PEL,0,36
383,HG02253,PEL,0,36
384,HG01893,PEL,0,36
385,HG02258,ACB,0,36
386,HG01898,PEL,0,36
387,HG02260,PEL,0,36
388,HG01918,PEL,0,36
389,HG02265,PEL,0,36
390,HG01920,PEL,0,36
391,HG02188,CDX,0,36
392,HG01773,IBS,0,36
393,HG02190,CDX,0,36
394,HG01778,IBS,0,36
395,HG02215,GBR,0,36
396,HG01780,IBS,0,36
397,HG02222,IBS,0,36
398,HG01785,IBS,0,36
399,HG02145,ACB,0,36
400,HG01817,CDX,0,36
401,HG02152,CDX,0,36
402,HG01843,KHV,0,36
403,HG02164,CDX,0,36
404,HG01848,KHV,0,36
405,HG01850,KHV,0,36
406,HG01855,KHV,0,36
407,HG02082,KHV,0,36
408,HG01982,PEL,0,36
409,HG02087,KHV,0,36
410,HG01987,ACB,0,36
411,HG02102,PEL,0,36
412,HG01797,CDX,0,36
413,HG02107,ACB,0,36
414,HG01800,CDX,0,36
415,HG02304,PEL,0,36
416,HG01805,CDX,0,36
417,HG02309,ACB,0,36
418,HG01812,CDX,0,36
419,HG02316,ACB,0,36
420,HG02081,KHV,0,36
421,HG02323,ACB,0,36
422,HG02086,KHV,0,36
423,HG02330,ACB,0,36
424,HG02106,PEL,0,36
425,HG02121,KHV,0,36
426,HG02113,KHV,0,36
427,HG02126,KHV,0,36
428,HG02334,ACB,0,36
429,HG02133,KHV,0,36
430,HG02339,ACB,0,36
431,HG02138,KHV,0,36
432,HG02353,CDX,0,36
433,HG02140,KHV,0,36
434,HG02272,PEL,0,36
435,HG02360,CDX,0,36
436,HG02277,PEL,0,36
437,HG02372,CDX,0,36
438,HG02284,ACB,0,36
439,HG02233,IBS,0,36
440,HG02291,PEL,0,36
441,HG02238,IBS,0,36
442,HG02240,IBS,0,36
443,HG02373,CDX,0,36
444,HG02252,PEL,0,36
445,HG02380,CDX,0,36
446,HG02257,ACB,0,36
447,HG02385,CDX,0,36
448,HG02144,ACB,0,36
449,HG02392,CDX,0,36
450,HG02151,CDX,0,36
451,HG02397,CDX,0,36
452,HG02156,CDX,0,36
453,HG02549,ACB,0,36
454,HG02568,GWD,1,34
455,HG02303,PEL,0,36
456,HG02570,GWD,1,34
457,HG02308,ACB,0,36
458,HG02315,ACB,0,36
459,HG02582,GWD,1,34
460,HG02322,ACB,0,36
461,HG02271,PEL,0,36
462,HG02594,GWD,1,34
463,HG02283,ACB,0,36
464,HG02784,PJL,0,36
465,HG02789,PJL,0,36
466,HG02182,CDX,0,36
467,HG02791,PJL,0,36
468,HG02187,CDX,0,36
469,HG02804,GWD,1,34
470,HG02219,IBS,0,36
471,HG02221,IBS,0,36
472,HG02811,GWD,1,34
473,HG02377,CDX,0,36
474,HG02816,GWD,1,34
475,HG02384,CDX,0,36
476,HG02455,ACB,0,36
477,HG02389,CDX,0,36
478,HG02462,GWD,1,34
479,HG02391,CDX,0,36
480,HG02479,ACB,0,36
481,HG02396,CDX,0,36
482,HG02481,ACB,0,36
483,HG02120,KHV,0,36
484,HG02486,ACB,0,36
485,HG02132,KHV,0,36
486,HG02493,PJL,0,36
487,HG02137,KHV,0,36
488,HG02688,PJL,0,36
489,HG02733,PJL,0,36
490,HG02690,PJL,0,36
491,HG02703,GWD,1,34
492,HG02757,GWD,1,34
493,HG02715,GWD,1,34
494,HG02722,GWD,1,34
495,HG02769,GWD,1,34
496,HG02727,PJL,0,36
497,HG02771,GWD,1,34
498,HG02602,PJL,0,36
499,HG02614,GWD,1,34
500,HG02783,PJL,0,36
501,HG02621,GWD,1,34
502,HG02461,GWD,1,34
503,HG02645,GWD,1,34
504,HG02652,PJL,0,36
505,HG02478,ACB,0,36
506,HG02734,PJL,0,36
507,HG02480,ACB,0,36
508,HG02485,ACB,0,36
509,HG02760,GWD,1,34
510,HG02492,PJL,0,36
511,HG02772,GWD,1,34
512,HG02657,PJL,0,36
513,HG02790,PJL,0,36
514,HG02676,GWD,1,34
515,HG02808,GWD,1,34
516,HG02810,GWD,1,34
517,HG02501,ACB,0,36
518,HG02513,KHV,0,36
519,HG02555,ACB,0,36
520,HG02562,GWD,1,34
521,HG02537,ACB,0,36
522,HG02574,GWD,1,34
523,HG02429,ACB,0,36
524,HG02586,GWD,1,34
525,HG02436,ACB,0,36
526,HG02601,PJL,0,36
527,HG02450,ACB,0,36
528,HG02613,GWD,1,34
529,HG02854,GWD,1,34
530,HG02620,GWD,1,34
531,HG02861,GWD,1,34
532,HG02878,GWD,1,34
533,HG02649,PJL,0,36
534,HG02885,GWD,1,34
535,HG02651,PJL,0,36
536,HG02656,PJL,0,36
537,HG02675,GWD,1,34
538,HG02943,ESN,0,12
539,HG02682,PJL,0,36
540,HG02979,ESN,0,12
541,HG02687,PJL,0,36
542,HG02981,ESN,0,12
543,HG02694,PJL,0,36
544,HG03009,BEB,0,12
545,HG02699,PJL,0,36
546,HG03016,PJL,0,36
547,HG02702,GWD,1,34
548,HG02721,GWD,1,34
549,HG03028,GWD,1,34
550,HG02726,PJL,0,36
551,HG02497,ACB,0,36
552,HG02505,ACB,0,36
553,HG03078,MSL,0,12
554,HG02512,KHV,0,36
555,HG03085,MSL,0,12
556,HG02536,ACB,0,36
557,HG03097,MSL,0,12
558,HG02409,CDX,0,36
559,HG03100,ESN,0,12
560,HG02428,ACB,0,36
561,HG03105,ESN,0,12
562,HG02442,ACB,0,36
563,HG03237,PJL,0,36
564,HG02839,GWD,1,34
565,HG03268,ESN,0,12
566,HG02860,GWD,1,34
567,HG03270,ESN,0,12
568,HG02884,GWD,1,34
569,HG03054,MSL,0,12
570,HG02891,GWD,1,34
571,HG03061,MSL,0,12
572,HG02896,GWD,1,34
573,HG03066,MSL,0,12
574,HG02923,ESN,0,12
575,HG03073,MSL,0,12
576,HG03112,ESN,0,12
577,HG03212,MSL,0,12
578,HG03117,ESN,0,12
579,HG03224,MSL,0,12
580,HG03124,ESN,0,12
581,HG03229,PJL,0,36
582,HG03129,ESN,0,12
583,HG03193,ESN,0,12
584,HG03198,ESN,0,12
585,HG03027,GWD,1,34
586,HG03225,MSL,0,12
587,HG03136,ESN,0,12
588,HG03039,GWD,1,34
589,HG03162,ESN,0,12
590,HG03046,GWD,1,34
591,HG02974,ESN,0,12
592,HG03058,MSL,0,12
593,HG03369,ESN,0,12
594,HG03060,MSL,0,12
595,HG03376,MSL,0,12
596,HG03072,MSL,0,12
597,HG03077,MSL,0,12
598,HG03388,MSL,0,12
599,HG03084,MSL,0,12
600,HG03091,MSL,0,12
601,HG03484,MSL,0,12
602,HG03096,MSL,0,12
603,HG03491,PJL,0,36
604,HG03511,ESN,0,12
605,HG03015,PJL,0,36
606,HG03022,PJL,0,36
607,HG03624,PJL,0,36
608,HG03629,PJL,0,36
609,HG03130,ESN,0,12
610,HG03631,PJL,0,36
611,HG03135,ESN,0,12
612,HG03636,PJL,0,36
613,HG03159,ESN,0,12
614,HG03410,MSL,0,12
615,HG03439,MSL,0,12
616,HG03109,ESN,0,12
617,HG03446,MSL,0,12
618,HG03111,ESN,0,12
619,HG03458,MSL,0,12
620,HG03123,ESN,0,12
621,HG03460,MSL,0,12
622,HG02947,ESN,0,12
623,HG03472,MSL,0,12
624,HG02973,ESN,0,12
625,HG03547,MSL,0,12
626,HG03166,ESN,0,12
627,HG03559,MSL,0,12
628,HG03578,MSL,0,12
629,HG03294,ESN,0,12
630,HG03515,ESN,0,12
631,HG03539,GWD,1,34
632,HG03558,MSL,0,12
633,HG03585,BEB,0,12
634,HG03565,MSL,0,12
635,HG03600,BEB,0,12
636,HG03452,MSL,0,12
637,HG03457,MSL,0,12
638,HG03464,MSL,0,12
639,HG03352,ESN,0,12
640,HG03469,MSL,0,12
641,HG03787,ITU,0,12
642,HG03476,MSL,0,12
643,HG03488,PJL,0,36
644,HG03802,BEB,0,12
645,HG03490,PJL,0,36
646,HG03744,STU,0,12
647,HG03394,MSL,0,12
648,HG03756,STU,0,12
649,HG03869,ITU,0,12
650,HG03871,ITU,0,12
651,HG03419,MSL,0,12
652,HG03433,MSL,0,12
653,HG03888,STU,0,12
654,HG03890,STU,0,12
655,HG03445,MSL,0,12
656,HG03895,STU,0,12
657,HG03572,MSL,0,12
658,HG03643,STU,0,12
659,HG03577,MSL,0,12
660,HG03584,MSL,0,12
661,HG03667,PJL,0,36
662,HG03589,BEB,0,12
663,HG03679,STU,0,12
664,HG03681,STU,0,12
665,HG03267,ESN,0,12
666,HG03706,PJL,0,36
667,HG03279,ESN,0,12
668,HG03713,ITU,0,12
669,HG03718,ITU,0,12
670,HG03298,ESN,0,12
671,HG03720,ITU,0,12
672,HG03301,ESN,0,12
673,HG03363,ESN,0,12
674,HG03838,STU,0,12
675,HG03370,ESN,0,12
676,HG03845,STU,0,12
677,HG03382,MSL,0,12
678,HG03857,STU,0,12
679,HG03864,ITU,0,12
680,HG03313,ESN,0,12
681,HG03770,ITU,0,12
682,HG03351,ESN,0,12
683,HG03775,ITU,0,12
684,HG03604,BEB,0,12
685,HG03782,ITU,0,12
686,HG03611,BEB,0,12
687,HG03686,STU,0,12
688,HG03616,BEB,0,12
689,HG03693,STU,0,12
690,HG03779,ITU,0,12
691,HG03698,STU,0,12
692,HG03781,ITU,0,12
693,HG03786,ITU,0,12
694,HG03814,BEB,0,12
695,HG03793,BEB,0,12
696,HG03821,BEB,0,12
697,HG03826,BEB,0,12
698,HG03833,BEB,0,12
699,HG03832,BEB,0,12
700,HG04076,ITU,0,12
701,HG03837,STU,0,12
702,HG04090,ITU,0,12
703,HG03844,STU,0,12
704,HG03849,STU,0,12
705,HG03851,STU,0,12
706,HG03856,STU,0,12
707,HG04134,BEB,0,12
708,HG03697,STU,0,12
709,HG04209,ITU,0,12
710,HG03705,PJL,0,36
711,HG04211,ITU,0,12
712,HG03717,ITU,0,12
713,HG04216,ITU,0,12
714,HG03755,STU,0,12
715,HG03762,PJL,0,36
716,HG04235,ITU,0,12
717,HG03767,PJL,0,36
718,HG03774,ITU,0,12
719,HG03908,BEB,0,12
720,HG03910,BEB,0,12
721,HG03642,STU,0,12
722,HG03922,BEB,0,12
723,HG03863,ITU,0,12
724,HG04141,BEB,0,12
725,HG03868,ITU,0,12
726,HG04146,BEB,0,12
727,HG03870,ITU,0,12
728,HG04153,BEB,0,12
729,HG03875,ITU,0,12
730,HG04158,BEB,0,12
731,HG03882,ITU,0,12
732,HG03887,STU,0,12
733,HG03953,STU,0,12
734,HG03673,STU,0,12
735,HG03960,ITU,0,12
736,HG03680,STU,0,12
737,HG03965,ITU,0,12
738,HG03685,STU,0,12
739,HG03692,STU,0,12
740,HG03977,ITU,0,12
741,HG03729,ITU,0,12
742,HG03989,STU,0,12
743,HG03731,ITU,0,12
744,HG03991,STU,0,12
745,HG03736,STU,0,12
746,HG04002,ITU,0,12
747,HG03743,STU,0,12
748,HG04014,ITU,0,12
749,HG03750,STU,0,12
750,HG04019,ITU,0,12
751,HG04026,ITU,0,12
752,HG04033,STU,0,12
753,HG04177,BEB,0,12
754,HG04063,ITU,0,12
755,HG04070,ITU,0,12
756,HG04189,BEB,0,12
757,HG04075,STU,0,12
758,HG04094,ITU,0,12
759,HG04099,STU,0,12
760,HG03934,BEB,0,12
761,HG04107,STU,0,12
762,HG03941,BEB,0,12
763,HG04038,STU,0,12
764,HG03990,STU,0,12
765,HG03995,STU,0,12
766,NA12828,CEU,0,12
767,HG04001,ITU,0,12
768,NA12830,CEU,0,12
769,HG04006,STU,0,12
770,NA12842,CEU,0,12
771,HG04018,ITU,0,12
772,NA12873,CEU,0,12
773,HG04020,ITU,0,12
774,NA12878,CEU,0,12
775,HG03894,STU,0,12
776,NA12892,CEU,0,12
777,HG03899,STU,0,12
778,NA18484,YRI,0,12
779,HG03902,BEB,0,12
780,NA18489,YRI,0,12
781,HG03907,BEB,0,12
782,NA18504,YRI,0,12
783,HG03914,BEB,0,12
784,NA18509,YRI,0,12
785,HG04195,BEB,0,12
786,NA18511,YRI,0,12
787,NA18516,YRI,0,12
788,HG04210,STU,0,12
789,NA10860,CEU,0,12
790,NA10865,CEU,0,12
791,HG04164,BEB,0,12
792,NA11832,CEU,0,12
793,HG04171,BEB,0,12
794,NA11882,CEU,0,12
795,HG04176,BEB,0,12
796,NA11894,CEU,0,12
797,HG04183,BEB,0,12
798,NA11919,CEU,0,12
799,HG04188,BEB,0,12
800,NA11933,CEU,0,12
801,NA11995,CEU,0,12
802,HG04140,BEB,0,12
803,NA12006,CEU,0,12
804,HG04152,BEB,0,12
805,NA12044,CEU,0,12
806,NA12056,CEU,0,12
807,HG03919,BEB,0,12
808,NA12145,CEU,0,12
809,HG03926,BEB,0,12
810,NA12234,CEU,0,12
811,HG03940,BEB,0,12
812,NA12239,CEU,0,12
813,HG03945,STU,0,12
814,NA12272,CEU,0,12
815,HG03969,ITU,0,12
816,NA18523,YRI,0,12
817,HG03971,ITU,0,12
818,NA18528,CHB,0,12
819,HG03976,ITU,0,12
820,NA18530,CHB,0,12
821,HG04025,ITU,0,12
822,NA18535,CHB,0,12
823,HG04037,STU,0,12
824,NA18542,CHB,0,12
825,HG04056,ITU,0,12
826,NA18547,CHB,0,12
827,NA18503,YRI,0,12
828,NA18559,CHB,0,12
829,NA18508,YRI,0,12
830,NA18561,CHB,0,12
831,NA18510,YRI,0,12
832,NA18566,CHB,0,12
833,NA18515,YRI,0,12
834,NA18573,CHB,0,12
835,NA18522,YRI,0,12
836,NA18592,CHB,0,12
837,NA18527,CHB,0,12
838,NA18597,CHB,0,12
839,NA18534,CHB,0,12
840,NA18605,CHB,0,12
841,NA18539,CHB,0,12
842,NA18612,CHB,0,12
843,NA18541,CHB,0,12
844,NA18617,CHB,0,12
845,NA18546,CHB,0,12
846,NA18624,CHB,0,12
847,NA18553,CHB,0,12
848,NA18876,YRI,0,12
849,NA18558,CHB,0,12
850,NA18908,YRI,0,12
851,NA18560,CHB,0,12
852,NA18910,YRI,0,12
853,NA18565,CHB,0,12
854,NA18915,YRI,0,12
855,NA18572,CHB,0,12
856,NA18934,YRI,0,12
857,NA18933,YRI,0,12
858,NA18939,JPT,0,12
859,NA18940,JPT,0,12
860,NA18941,JPT,0,12
861,NA18945,JPT,0,12
862,NA18946,JPT,0,12
863,NA18952,JPT,0,12
864,NA18953,JPT,0,12
865,NA18957,JPT,0,12
866,NA18960,JPT,0,12
867,NA18964,JPT,0,12
868,NA18629,CHB,0,12
869,NA18969,JPT,0,12
870,NA18631,CHB,0,12
871,NA18971,JPT,0,12
872,NA18636,CHB,0,12
873,NA18976,JPT,0,12
874,NA18643,CHB,0,12
875,NA18983,JPT,0,12
876,NA18648,CHB,0,12
877,NA18988,JPT,0,12
878,NA18749,CHB,0,12
879,NA18990,JPT,0,12
880,NA18794,CHB,0,12
881,NA18995,JPT,0,12
882,NA18852,YRI,0,12
883,NA19001,JPT,0,12
884,NA18857,YRI,0,12
885,NA19006,JPT,0,12
886,NA18864,YRI,0,12
887,NA10852,CEU,0,12
888,NA18869,YRI,0,12
889,NA10857,CEU,0,12
890,NA18871,YRI,0,12
891,NA10864,CEU,0,12
892,NA12335,CEU,0,12
893,NA11829,CEU,0,12
894,NA12342,CEU,0,12
895,NA11831,CEU,0,12
896,NA12347,CEU,0,12
897,NA11843,CEU,0,12
898,NA12400,CEU,0,12
899,NA11881,CEU,0,12
900,NA12708,CEU,0,12
901,NA11893,CEU,0,12
902,NA12739,CEU,0,12
903,NA11918,CEU,0,12
904,NA12753,CEU,0,12
905,NA11920,CEU,0,12
906,NA12760,CEU,0,12
907,NA11932,CEU,0,12
908,NA12777,CEU,0,12
909,NA11994,CEU,0,12
910,NA18965,JPT,0,12
911,NA12005,CEU,0,12
912,NA18972,JPT,0,12
913,NA12043,CEU,0,12
914,NA18977,JPT,0,12
915,NA18577,CHB,0,12
916,NA18984,JPT,0,12
917,NA18591,CHB,0,12
918,NA18989,JPT,0,12
919,NA18596,CHB,0,12
920,NA18991,JPT,0,12
921,NA18609,CHB,0,12
922,NA19002,JPT,0,12
923,NA18611,CHB,0,12
924,NA19007,JPT,0,12
925,NA18616,CHB,0,12
926,NA19019,LWK,0,12
927,NA18623,CHB,0,12
928,NA19026,LWK,0,12
929,NA18628,CHB,0,12
930,NA06984,CEU,0,12
931,NA18630,CHB,0,12
932,NA06989,CEU,0,12
933,NA18635,CHB,0,12
